dr_number,date_reported,date_occurred,time_occurred,area_id,area_name,reporting_district,crime_code,crime_code_description,mo_codes,victim_age,victim_sex,victim_descent,lat,lon,status_description,premise_description
131817703,2013-10-22,2013-10-22,1700,18,Southeast,1802,761,BRANDISH WEAPON,0334,26,F,B,33.9586,-118.2782,Invest Cont,STREET
141105001,2014-01-23,2014-01-22,2200,11,Northeast,1133,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,NA,M,W,34.1144,-118.2561,Invest Cont,SIDEWALK
160111109,2016-03-31,2016-03-31,1400,1,Central,159,330,BURGLARY FROM VEHICLE,0344,23,M,W,34.0382,-118.2316,Invest Cont,STREET
111516028,2011-08-15,2011-08-15,1500,15,N Hollywood,1506,510,VEHICLE - STOLEN,NA,10,NA,NA,34.2012,-118.379,Invest Cont,STREET
140215950,2014-08-16,2014-06-22,1400,2,Rampart,249,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 0352 1221,34,M,W,34.0535,-118.2609,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
110117124,2011-09-20,2011-09-20,1750,1,Central,157,624,BATTERY - SIMPLE ASSAULT,0416,53,M,B,34.0417,-118.2398,Invest Cont,SIDEWALK
160411592,2016-06-24,2016-06-24,900,4,Hollenbeck,437,510,VEHICLE - STOLEN,NA,15,NA,NA,34.0627,-118.1902,Invest Cont,STREET
161514132,2016-07-02,2016-07-02,1,15,N Hollywood,1595,330,BURGLARY FROM VEHICLE,0344 1300 1609,30,M,O,34.141,-118.3907,Invest Cont,STREET
151223917,2015-10-13,2015-10-13,1425,12,77th Street,1259,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0342 1822 0329,51,F,H,33.9748,-118.263,Invest Cont,MINI-MART
170912357,2017-06-10,2017-06-10,100,9,Van Nuys,985,210,ROBBERY,0302 0421 0355 0449 1310 1420 0377 1822 0334 0344,38,M,W,34.1482,-118.4407,Invest Cont,STREET
141218552,2014-08-16,2014-08-16,5,12,77th Street,1203,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1402 0360 2002 0319 0421 0334 0416 0602,38,M,H,33.9969,-118.3068,Juv Arrest,SINGLE FAMILY DWELLING
172115382,2017-08-16,2017-06-11,1830,21,Topanga,2175,354,THEFT OF IDENTITY,0377 0930 1822,54,M,W,34.172,-118.6084,Invest Cont,SINGLE FAMILY DWELLING
161211671,2016-04-16,2016-04-16,2230,12,77th Street,1268,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814,29,M,H,33.9616,-118.2739,Invest Cont,SIDEWALK
162110845,2016-05-28,2016-05-27,2200,21,Topanga,2147,310,BURGLARY,1609,48,M,H,34.201,-118.5885,Invest Cont,OTHER BUSINESS
121714967,2012-07-27,2012-07-22,300,17,Devonshire,1714,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0429 1814,20,F,W,34.2768,-118.5361,Adult Other,SIDEWALK
150605529,2015-01-23,2015-01-23,2055,6,Hollywood,646,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,21,M,B,34.0987,-118.3337,Invest Cont,DRUG STORE
100315812,2010-06-19,2010-06-19,1330,3,Southwest,351,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 1247,23,M,H,34.0234,-118.3554,Adult Arrest,DRUG STORE
150518764,2015-11-28,2015-11-28,1930,5,Harbor,585,330,BURGLARY FROM VEHICLE,1300 0344 0358 0321 0202 0216,31,M,W,33.7252,-118.2902,Invest Cont,STREET
131205904,2013-01-30,2013-01-28,835,12,77th Street,1255,310,BURGLARY,0326 0342 0344 1202 1309 1605 1822,64,M,B,33.9711,-118.294,Invest Cont,SINGLE FAMILY DWELLING
130605864,2013-01-27,2013-01-26,2100,6,Hollywood,668,510,VEHICLE - STOLEN,NA,12,NA,NA,34.0908,-118.3092,Invest Cont,PARKING LOT
172013093,2017-06-28,2017-06-28,2115,20,Olympic,2031,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1307,NA,M,B,34.0599,-118.3139,Invest Cont,MTA BUS
120108743,2012-03-25,2012-03-25,1400,1,Central,181,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,44,M,W,34.0423,-118.2666,Invest Cont,CONVENTION CENTER
161216242,2016-06-13,2016-06-12,2200,12,77th Street,1255,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0419 0416,20,F,B,33.9746,-118.3003,Invest Cont,SIDEWALK
160106551,2016-02-01,2016-01-31,1300,1,Central,153,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,31,M,O,34.0467,-118.252,Invest Cont,"VEHICLE, PASSENGER/TRUCK"
130713651,2013-08-11,2013-08-11,2130,7,Wilshire,714,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1609,39,M,W,34.0783,-118.3511,Invest Cont,STREET
161308533,2016-03-20,2016-03-20,1800,13,Newton,1383,624,BATTERY - SIMPLE ASSAULT,1309 0919 1310 1225 0446 0416 0329,18,F,H,33.9893,-118.2701,Invest Cont,STREET
160914700,2016-08-01,2016-07-31,1515,9,Van Nuys,915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416,47,M,H,34.1939,-118.4444,Adult Other,PARK/PLAYGROUND
121815006,2012-07-30,2012-07-27,1815,18,Southeast,1849,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1307 0329,24,F,B,33.9305,-118.2363,Invest Cont,"VEHICLE, PASSENGER/TRUCK"
151105517,2015-02-01,2015-01-31,1800,11,Northeast,1184,310,BURGLARY,1402 0344 1609,24,F,H,34.0747,-118.2526,Adult Arrest,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
172114151,2017-07-21,2017-07-21,2230,21,Topanga,2146,624,BATTERY - SIMPLE ASSAULT,0447 0416,31,M,H,34.1992,-118.5943,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
140919040,2014-11-14,2014-11-11,845,9,Van Nuys,923,888,TRESPASSING,1501,13,M,W,34.1877,-118.4509,Adult Arrest,PARKING LOT
170407558,2017-03-22,2012-02-16,1500,4,Hollenbeck,471,354,THEFT OF IDENTITY,1822 0928,26,F,H,34.0427,-118.2237,Invest Cont,SINGLE FAMILY DWELLING
111118180,2011-09-24,2011-09-23,1930,11,Northeast,1143,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),1601 1606 1608,44,M,W,34.0986,-118.2762,Invest Cont,GARAGE/CARPORT
140114541,2014-06-15,2014-06-15,40,1,Central,157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0319 0411,40,M,H,34.0396,-118.2451,Adult Other,SIDEWALK
111111973,2011-05-28,2011-05-10,900,11,Northeast,1138,946,OTHER MISCELLANEOUS CRIME,0800,51,F,H,34.1144,-118.189,Invest Cont,SINGLE FAMILY DWELLING
141430060,2014-12-06,2014-12-05,2100,14,Pacific,1455,510,VEHICLE - STOLEN,NA,13,NA,NA,33.9839,-118.4209,Invest Cont,DRIVEWAY
141811349,2014-05-27,2014-05-26,1340,18,Southeast,1801,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,22,M,H,33.9542,-118.2915,Adult Arrest,"VEHICLE, PASSENGER/TRUCK"
120619141,2012-07-25,2012-07-24,1430,6,Hollywood,646,624,BATTERY - SIMPLE ASSAULT,0447,21,F,W,34.1016,-118.3361,Invest Cont,SIDEWALK
131405334,2013-01-18,2013-01-17,1530,14,Pacific,1412,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,22,M,W,33.9901,-118.4726,Invest Cont,STREET
141309137,2014-04-04,2014-04-04,1,13,Newton,1383,510,VEHICLE - STOLEN,NA,13,NA,NA,33.9873,-118.2739,Adult Other,STREET
121919189,2012-09-13,2012-09-12,1900,19,Mission,1964,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 0344,41,F,H,34.2354,-118.4517,Invest Cont,STREET
141918148,2014-09-01,2014-08-31,620,19,Mission,1902,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0400,29,F,W,34.3223,-118.4602,Adult Other,SINGLE FAMILY DWELLING
111007089,2011-03-05,2011-02-13,1800,10,West Valley,1033,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,53,M,H,34.1819,-118.5382,Invest Cont,"VEHICLE, PASSENGER/TRUCK"
150415179,2015-10-01,2015-10-01,1515,4,Hollenbeck,443,888,TRESPASSING,NA,NA,M,W,34.0611,-118.2086,Invest Cont,COLLEGE/JUNIOR COLLEGE/UNIVERSITY
161823516,2016-12-27,2016-12-27,445,18,Southeast,1841,210,ROBBERY,0344 1307 0302,23,M,H,33.9356,-118.2869,Invest Cont,STREET
111226848,2011-11-17,2011-11-16,330,12,77th Street,1218,626,INTIMATE PARTNER - SIMPLE ASSAULT,0319 0400 1243 1813 2000,22,F,H,33.9915,-118.2871,Adult Arrest,SINGLE FAMILY DWELLING
140814311,2014-10-03,2014-10-02,915,8,West LA,884,886,DISTURBING THE PEACE,1501,47,F,H,34.0383,-118.4324,Adult Other,OTHER BUSINESS
170606884,2017-02-21,2017-02-18,1300,6,Hollywood,645,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1210,43,F,H,34.1016,-118.3401,Invest Cont,SIDEWALK
121210881,2012-04-09,2012-04-09,30,12,77th Street,1249,510,VEHICLE - STOLEN,NA,11,NA,NA,33.9761,-118.2871,Invest Cont,STREET
142020826,2014-12-13,2014-12-13,1900,20,Olympic,2022,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0447,32,F,H,34.0653,-118.3128,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
151913382,2015-06-23,2015-06-18,1900,19,Mission,1963,354,THEFT OF IDENTITY,0100 0922 1822,34,F,H,34.2492,-118.4502,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
151713562,2015-07-27,2015-07-27,1230,17,Devonshire,1764,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),NA,14,NA,NA,34.244,-118.5583,Invest Cont,PARKING LOT
160120493,2016-08-04,2016-07-19,1800,1,Central,176,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1213,32,M,W,34.0419,-118.2485,Invest Cont,DRIVEWAY
150104249,2015-01-06,2015-01-06,700,1,Central,176,210,ROBBERY,0344,21,M,H,34.0408,-118.2511,Invest Cont,STREET
110808496,2011-04-11,2011-03-04,1200,8,West LA,807,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,54,F,W,34.089,-118.43,Invest Cont,SINGLE FAMILY DWELLING
131100616,2013-03-03,2013-03-02,2245,11,Northeast,1145,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0400 1814 2000,26,F,W,34.0971,-118.2581,Adult Arrest,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
171308283,2017-03-12,2017-03-12,2000,13,Newton,1324,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,46,M,H,34.0221,-118.2519,Invest Cont,PARKING LOT
151800971,2015-06-28,2015-06-28,300,18,Southeast,1826,330,BURGLARY FROM VEHICLE,1402 1307 0344,18,M,H,33.9533,-118.2441,Adult Arrest,STREET
161514230,2016-07-04,2016-07-01,1900,15,N Hollywood,1504,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),NA,15,NA,NA,34.203,-118.3911,Invest Cont,STREET
101217226,2010-06-19,2010-06-19,1600,12,77th Street,1203,210,ROBBERY,0344,13,M,H,34.0001,-118.316,Invest Cont,SIDEWALK
101805799,2010-02-01,2010-02-01,1805,18,Southeast,1821,210,ROBBERY,0302 0344 0355,57,M,H,33.9438,-118.2826,Invest Cont,SINGLE FAMILY DWELLING
141430613,2014-12-15,2014-12-10,800,14,Pacific,1434,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,60,M,W,34.0009,-118.4439,Invest Cont,STREET
170209964,2017-05-01,2017-05-01,1815,2,Rampart,202,480,BIKE - STOLEN,0344,49,M,H,34.0872,-118.2917,Invest Cont,SIDEWALK
111008190,2011-03-28,2011-03-27,1815,10,West Valley,1049,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,24,M,O,34.1866,-118.5011,Invest Cont,PARK/PLAYGROUND
110204618,2011-01-13,2011-01-13,5,2,Rampart,218,330,BURGLARY FROM VEHICLE,0344 0358 1609,26,M,H,34.0772,-118.2584,Invest Cont,STREET
170410777,2017-06-01,2017-05-31,1800,4,Hollenbeck,443,510,VEHICLE - STOLEN,NA,16,NA,NA,34.0609,-118.2052,Invest Cont,STREET
150217949,2015-09-15,2015-09-14,1900,2,Rampart,241,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,70,M,H,34.0665,-118.2828,Invest Cont,"VEHICLE, PASSENGER/TRUCK"
131221430,2013-09-19,2013-09-19,1330,12,77th Street,1273,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1821 0340 0448 0416 0446,26,M,B,33.9564,-118.3047,Adult Arrest,STREET
150513165,2015-07-29,2015-07-28,1900,5,Harbor,528,510,VEHICLE - STOLEN,NA,14,NA,NA,33.7901,-118.2493,Invest Cont,STREET
120613394,2012-05-05,2012-05-05,1636,6,Hollywood,622,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443,30,M,B,34.1017,-118.355,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
130920161,2013-11-18,2013-11-12,1200,9,Van Nuys,952,310,BURGLARY,0344 1606,57,F,O,34.1649,-118.464,Invest Cont,SINGLE FAMILY DWELLING
101906447,2010-02-08,2010-02-06,1200,19,Mission,1902,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,50,M,O,34.3129,-118.4438,Invest Cont,YARD (RESIDENTIAL/BUSINESS)
161814003,2016-07-06,2016-05-25,1200,18,Southeast,1844,354,THEFT OF IDENTITY,0377 1822 0930,57,M,B,33.9319,-118.2586,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
152015172,2015-08-24,2015-08-24,1105,20,Olympic,2081,210,ROBBERY,0448 0432 0344 0319 1300 0342,34,F,B,34.0417,-118.313,Invest Cont,STREET
161808734,2016-04-04,2016-04-04,720,18,Southeast,1832,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000,29,F,B,33.9392,-118.2805,Invest Cont,DRIVEWAY
100119369,2010-10-28,2010-10-28,1200,1,Central,152,237,CHILD NEGLECT (SEE 300 W.I.C.),NA,11,F,B,34.0481,-118.2542,Adult Other,STREET
102105238,2010-01-23,2010-01-09,1300,21,Topanga,2144,649,DOCUMENT FORGERY / STOLEN FELONY,0923 1202,60,M,W,34.1924,-118.6186,Invest Cont,SINGLE FAMILY DWELLING
141916729,2014-08-06,2014-08-05,2000,19,Mission,1959,510,VEHICLE - STOLEN,NA,13,NA,NA,34.2579,-118.4371,Invest Cont,STREET
162014536,2016-08-03,2016-08-03,1200,20,Olympic,2019,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0432 0906,55,M,W,34.0735,-118.2879,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
140504408,2014-01-10,2014-01-10,1930,5,Harbor,566,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813,38,F,H,33.7333,-118.2857,Adult Arrest,SINGLE FAMILY DWELLING
121612161,2012-07-04,2012-07-04,2130,16,Foothill,1654,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,45,F,H,34.2587,-118.396,Adult Arrest,PARK/PLAYGROUND
101124758,2010-12-23,2010-12-23,45,11,Northeast,1149,310,BURGLARY,0344 1609,NA,M,O,34.1056,-118.2008,Invest Cont,MARKET
140511874,2014-07-08,2014-07-04,100,5,Harbor,564,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913,28,F,H,33.7433,-118.2813,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
171413159,2017-05-25,2017-05-24,2200,14,Pacific,1441,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416,18,M,B,33.9791,-118.4669,Invest Cont,BEACH
121522562,2012-11-25,2012-11-24,2345,15,N Hollywood,1586,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,40,F,A,34.1417,-118.3628,Invest Cont,SINGLE FAMILY DWELLING
110518773,2011-10-18,2011-10-18,950,5,Harbor,508,210,ROBBERY,0346 0400 0416 0446,36,M,H,33.8092,-118.3083,Invest Cont,RESTAURANT/FAST FOOD
151507229,2015-02-27,2015-02-27,815,15,N Hollywood,1517,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27,M,W,34.194,-118.3768,Invest Cont,LIQUOR STORE
121410727,2012-04-05,2012-03-02,2133,14,Pacific,1495,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1300 0344,54,M,B,33.9527,-118.3859,Adult Other,OTHER BUSINESS
160520506,2016-12-25,2016-12-25,1515,5,Harbor,587,624,BATTERY - SIMPLE ASSAULT,0401 2002 1202,64,F,B,33.7206,-118.288,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
130305337,2013-01-23,2013-01-22,2200,3,Southwest,397,510,VEHICLE - STOLEN,NA,12,NA,NA,34.0064,-118.2915,Invest Cont,STREET
120316904,2012-07-18,2012-07-18,245,3,Southwest,311,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 1243,26,M,W,34.0279,-118.3644,Adult Arrest,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
121306108,2012-02-04,2012-02-04,638,13,Newton,1352,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 0345 1606,41,M,H,34.0057,-118.2716,Invest Cont,STREET
121907772,2012-03-05,2011-11-05,800,19,Mission,1977,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 1300,42,F,W,34.2286,-118.4332,Invest Cont,YARD (RESIDENTIAL/BUSINESS)
151906418,2015-02-17,2015-02-14,300,19,Mission,1918,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2000,36,M,H,34.2967,-118.4187,Adult Arrest,SINGLE FAMILY DWELLING
130109869,2013-04-04,2013-04-04,835,1,Central,166,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411,46,M,B,34.0428,-118.2461,Invest Cont,OTHER PREMISE
112014455,2011-07-06,2011-07-06,1900,20,Olympic,2029,350,"THEFT, PERSON",0305 0346 0326 0202 0342 0344 1309,32,F,K,34.0652,-118.2871,Invest Cont,SIDEWALK
140205560,2014-01-31,2014-01-30,1900,2,Rampart,246,510,VEHICLE - STOLEN,NA,13,NA,NA,34.0596,-118.2749,Invest Cont,PARKING LOT
171809117,2017-04-01,2017-04-01,2200,18,Southeast,1844,310,BURGLARY,0329 0344 0321,NA,M,O,33.9345,-118.2623,Invest Cont,TOBACCO SHOP
140624876,2014-12-30,2014-12-30,1755,6,Hollywood,636,761,BRANDISH WEAPON,NA,27,M,H,34.1016,-118.3387,Invest Cont,STREET
162017493,2016-09-29,2016-09-22,800,20,Olympic,2063,354,THEFT OF IDENTITY,0100 0929 1202,61,M,W,34.049,-118.3066,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
150322899,2015-10-20,2015-07-09,1200,3,Southwest,334,354,THEFT OF IDENTITY,0344 0100,55,M,B,34.0313,-118.3316,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
161419984,2016-07-27,2016-07-27,1415,14,Pacific,1488,761,BRANDISH WEAPON,0334 0919,53,M,W,33.9587,-118.3805,Invest Cont,STREET
170705732,2017-02-10,2017-02-10,530,7,Wilshire,762,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,24,M,H,34.0483,-118.372,Invest Cont,GARAGE/CARPORT
110626008,2011-10-31,2011-10-31,2100,6,Hollywood,669,510,VEHICLE - STOLEN,NA,10,NA,NA,34.093,-118.3046,Invest Cont,PARKING LOT
160816784,2016-10-06,2016-10-06,115,8,West LA,884,310,BURGLARY,0342 0358 1609 1607 0216,NA,X,X,34.0397,-118.4295,Invest Cont,RESTAURANT/FAST FOOD
152017425,2015-10-12,2015-10-12,610,20,Olympic,2093,761,BRANDISH WEAPON,1241 0913 1813 2000 2002 0329 0334 0319 0432 0443,53,M,B,34.04,-118.3008,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
141712144,2014-07-08,2014-07-07,2026,17,Devonshire,1735,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,28,M,H,34.2647,-118.5253,Invest Cont,DEPARTMENT STORE
171208002,2017-02-26,2017-02-26,1000,12,77th Street,1218,210,ROBBERY,0344 0342 0429 0444 0416 0446 0417 1822 0346,45,M,H,33.9914,-118.2915,Invest Cont,SIDEWALK
120107671,2012-03-07,2012-03-07,530,1,Central,119,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,56,F,B,34.0563,-118.2374,Invest Cont,SIDEWALK
160120511,2016-08-05,2016-07-29,200,1,Central,154,510,VEHICLE - STOLEN,NA,15,NA,NA,34.0467,-118.2485,Invest Cont,STREET
112021566,2011-11-16,2011-11-15,1700,20,Olympic,2021,310,BURGLARY,0344 0358,NA,M,H,34.0653,-118.3171,Invest Cont,SINGLE FAMILY DWELLING
130812603,2013-08-08,2013-08-06,1730,8,West LA,847,624,BATTERY - SIMPLE ASSAULT,0354 0444 0448 1822,41,F,H,34.0419,-118.4247,Invest Cont,STREET
151223949,2015-10-19,2015-10-18,2300,12,77th Street,1243,310,BURGLARY,0325 1601 0329 1402,28,F,B,33.979,-118.3112,Adult Arrest,MINI-MART
131719273,2013-11-25,2011-01-01,1500,17,Devonshire,1794,121,"RAPE, FORCIBLE",0551 0527 1801 1258,NA,F,B,34.223,-118.5274,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
111607398,2011-03-16,2011-03-11,1900,16,Foothill,1653,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),NA,10,NA,NA,34.2564,-118.4118,Invest Cont,STREET
171312580,2017-05-17,2017-05-17,1430,13,Newton,1391,210,ROBBERY,0344 0432 0421,25,M,H,33.9789,-118.2795,Adult Arrest,CELL PHONE STORE
130615750,2013-06-16,2013-06-16,400,6,Hollywood,667,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1414,27,M,H,34.0926,-118.3212,Adult Arrest,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
141015353,2014-09-24,2014-09-23,2145,10,West Valley,1001,624,BATTERY - SIMPLE ASSAULT,0400 0416 0444,34,M,W,34.2175,-118.5492,Adult Other,ELEMENTARY SCHOOL
111305687,2011-01-27,2011-01-26,1740,13,Newton,1373,310,BURGLARY,0344 0400 1607,19,F,H,33.9925,-118.2579,Invest Cont,SINGLE FAMILY DWELLING
131915497,2013-07-13,2013-07-11,730,19,Mission,1912,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344,41,F,H,34.3164,-118.4739,Invest Cont,STREET
121224599,2012-10-25,2012-10-25,1645,12,77th Street,1203,624,BATTERY - SIMPLE ASSAULT,0554 0444 0429 1202,63,M,B,34.0028,-118.3089,Adult Other,SINGLE FAMILY DWELLING
100500591,2010-01-14,2010-01-14,745,5,Harbor,514,310,BURGLARY,0329 0344 0352 0358 1606,26,M,H,33.7842,-118.2779,Invest Cont,SINGLE FAMILY DWELLING
151813381,2015-07-05,2015-07-05,1,18,Southeast,1823,510,VEHICLE - STOLEN,NA,14,NA,NA,33.9492,-118.2695,Invest Cont,STREET
130806096,2013-02-21,2013-02-13,1000,8,West LA,829,354,THEFT OF IDENTITY,1822,69,F,W,34.0655,-118.4293,Invest Cont,SINGLE FAMILY DWELLING
151816723,2015-09-04,2015-08-30,1,18,Southeast,1862,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,38,F,B,33.9237,-118.2782,Invest Cont,SINGLE FAMILY DWELLING
161916219,2016-08-08,2016-08-05,1000,19,Mission,1977,664,"BUNCO, PETTY THEFT",1822 0113 0800 0701,36,M,H,34.2298,-118.4345,Invest Cont,SINGLE FAMILY DWELLING
122112196,2012-06-22,2012-06-11,1500,21,Topanga,2144,354,THEFT OF IDENTITY,1822 0377,53,M,W,34.1815,-118.6146,Invest Cont,CONDOMINIUM/TOWNHOUSE
162100646,2016-03-05,2016-03-05,1445,21,Topanga,2125,310,BURGLARY,1609 0314 0389,17,M,A,34.2107,-118.6029,Invest Cont,SINGLE FAMILY DWELLING
131308618,2013-03-26,2013-03-26,1545,13,Newton,1383,626,INTIMATE PARTNER - SIMPLE ASSAULT,1243 0913 0444 0416 0448,29,F,H,33.987,-118.2739,Invest Cont,SINGLE FAMILY DWELLING
161812230,2016-06-06,2016-06-06,1650,18,Southeast,1841,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0309 1270 1809 1100 0430 1309,26,M,B,33.9415,-118.2894,Invest Cont,SINGLE FAMILY DWELLING
162117148,2016-10-03,2016-09-21,1400,21,Topanga,2138,649,DOCUMENT FORGERY / STOLEN FELONY,0377 1817,73,M,W,34.2059,-118.5754,Invest Cont,SINGLE FAMILY DWELLING
140505357,2014-02-03,2013-10-01,800,5,Harbor,509,354,THEFT OF IDENTITY,0930 1822,51,F,O,33.7958,-118.3027,Invest Cont,SINGLE FAMILY DWELLING
161712281,2016-06-22,2016-05-25,800,17,Devonshire,1749,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,52,F,W,34.2637,-118.4869,Invest Cont,"PORCH, RESIDENTIAL"
130515901,2013-09-30,2013-09-29,2030,5,Harbor,517,510,VEHICLE - STOLEN,NA,12,NA,NA,33.783,-118.261,Invest Cont,PARKING LOT
101809686,2010-04-08,2010-04-07,2252,18,Southeast,1837,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1100,25,M,B,33.9431,-118.2391,Invest Cont,SIDEWALK
111325857,2011-12-06,2011-12-06,100,13,Newton,1342,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 2000 0338 1821,36,F,H,34.0136,-118.2697,Adult Other,SINGLE FAMILY DWELLING
171006453,2017-02-23,2017-02-21,1000,10,West Valley,1065,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1202,61,F,W,34.1675,-118.5226,Invest Cont,SINGLE FAMILY DWELLING
111718097,2011-10-03,2011-10-03,1430,17,Devonshire,1737,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,36,F,W,34.272,-118.4978,Invest Cont,MARKET
121218800,2012-08-03,2012-08-02,1830,12,77th Street,1211,330,BURGLARY FROM VEHICLE,1607 1822 0344,33,F,B,33.991,-118.3193,Invest Cont,PARKING LOT
170713293,2017-07-26,2017-07-26,630,7,Wilshire,721,330,BURGLARY FROM VEHICLE,0344 0377 1605,45,F,H,34.0722,-118.3816,Invest Cont,STREET
141808910,2014-04-10,2014-04-07,2300,18,Southeast,1802,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,57,M,H,33.9586,-118.2739,Invest Cont,SINGLE FAMILY DWELLING
